case_id,category,split,replay_verified,tx_hash,frame_index,depth,parent,call_tree,kind,target_address,target_role,function,decoded,value,gas,outcome,args_preview,events_preview,is_gt_vuln_function,role,essential,annotator,notes
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,41,10,40,                    [STATICCALL] 0x158228..33FC.latestAnswer(),STATICCALL,0x158228e08C52F3e2211Ccbc8ec275FA93f6033FC,,latestAnswer,yes,,7096,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,42,5,15,          [CALL] 0x6B1754..1d0F.decimals(),CALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,decimals,yes,,240,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,43,5,15,          [CALL] 0x6085Bc..4686.repay(),CALL,0x6085Bc95F506c326DCBCD7A6dd6c79FBc18d4686,,repay,yes,,40912,Return,"0, 10000000000000000000000000 [1e25]",,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,44,6,43,            [CALL] 0x271828..25d3.e9c4a3ac(),CALL,0x27182842E098f60e3D576794A5bFFb0777E025d3,,e9c4a3ac,no,,40622,Return,d8aed1450000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084595161401484a000000583c21631c48d442b5c0e605...,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,45,7,44,              [DELEGATECALL] 0x29DaDd..FF79.d8aed145(),DELEGATECALL,0x29DaDdfdA3442693c21A50351a2B4820DDbBFF79,,d8aed145,no,,33277,Stop,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084595161401484a000000583c21631c48d442b5c0e605d624f54a...,"RequestRepay(param0: 0x583c21631c48D442B5C0E605d624f54A0B366c72, param1: 10000000000000000000000000 [1e25]) | Repay(param0: 0x6B175474E89094C44Da98b954EedeAC495...",,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,46,8,45,                [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,47,8,45,                [CALL] 0x6B1754..1d0F.transferFrom(),CALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,transferFrom,yes,,3818,Return,"0x583c21631c48D442B5C0E605d624f54A0B366c72, 0x27182842E098f60e3D576794A5bFFb0777E025d3, 10000000000000000000000000 [1e25]","Transfer(from: 0x583c21631c48D442B5C0E605d624f54A0B366c72, to: 0x27182842E098f60e3D576794A5bFFb0777E025d3, amount: 10000000000000000000000000 [1e25])",,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,48,8,45,                [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,49,8,45,                [DELEGATECALL] 0x42ec0e..eE89.computeInterestRate(),DELEGATECALL,0x42ec0eb1d2746A9f2739D7501C5d5608bdE9eE89,,computeInterestRate,yes,,1099,Return,"0x6B175474E89094C44Da98b954EedeAC495271d0F, 3573673832 [3.573e9]",,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,50,8,45,                [CALL] 0x6085Bc..4686.03ddf252(),CALL,0x6085Bc95F506c326DCBCD7A6dd6c79FBc18d4686,,03ddf252,no,,2004,Return,ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef000000000000000000000000583c21631c48d442b5c0e605d624f54a0b366c7200000000000000000000000000000000000000...,"Transfer(from: 0x583c21631c48D442B5C0E605d624f54A0B366c72, to: 0x0000000000000000000000000000000000000000, amount: 10000000000000000000000000 [1e25])",,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,51,5,15,          [CALL] 0x6B1754..1d0F.decimals(),CALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,decimals,yes,,240,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,52,5,15,          [CALL] 0xe025E3..D9DC.mint(),CALL,0xe025E3ca2bE02316033184551D4d3Aa22024D9DC,victim,mint,yes,,48754,Return,"0, 200000000000000000000000000 [2e26]",,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,53,6,52,            [CALL] 0x271828..25d3.e9c4a3ac(),CALL,0x27182842E098f60e3D576794A5bFFb0777E025d3,,e9c4a3ac,no,,48464,Return,1b2ef1ca0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a56fa5b99019a5c8000000583c21631c48d442b5c0e605...,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,54,7,53,              [DELEGATECALL] 0xbb0D4b..4c0a.1b2ef1ca(),DELEGATECALL,0xbb0D4bb654a21054aF95456a3B29c63e8D1F4c0a,,1b2ef1ca,no,,47619,Stop,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a56fa5b99019a5c8000000583c21631c48d442b5c0e605d624f54a...,"RequestMint(param0: 0x583c21631c48D442B5C0E605d624f54A0B366c72, param1: 200000000000000000000000000 [2e26]) | Deposit(param0: 0x6B175474E89094C44Da98b954EedeAC4...",,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,55,8,54,                [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,56,8,54,                [DELEGATECALL] 0x42ec0e..eE89.computeInterestRate(),DELEGATECALL,0x42ec0eb1d2746A9f2739D7501C5d5608bdE9eE89,,computeInterestRate,yes,,1099,Return,"0x6B175474E89094C44Da98b954EedeAC495271d0F, 3573673832 [3.573e9]",,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,57,8,54,                [CALL] 0xe025E3..D9DC.03ddf252(),CALL,0xe025E3ca2bE02316033184551D4d3Aa22024D9DC,victim,03ddf252,no,,2004,Return,ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000583c21631c48d4...,"Transfer(from: 0x0000000000000000000000000000000000000000, to: 0x583c21631c48D442B5C0E605d624f54A0B366c72, amount: 195681243987749811414670603 [1.956e26])",,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,58,8,54,                [DELEGATECALL] 0x42ec0e..eE89.computeInterestRate(),DELEGATECALL,0x42ec0eb1d2746A9f2739D7501C5d5608bdE9eE89,,computeInterestRate,yes,,1099,Return,"0x6B175474E89094C44Da98b954EedeAC495271d0F, 3907870363 [3.907e9]",,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,59,8,54,                [CALL] 0x6085Bc..4686.03ddf252(),CALL,0x6085Bc95F506c326DCBCD7A6dd6c79FBc18d4686,,03ddf252,no,,2004,Return,ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000583c21631c48d4...,"Transfer(from: 0x0000000000000000000000000000000000000000, to: 0x583c21631c48D442B5C0E605d624f54A0B366c72, amount: 200000000000000000000000000 [2e26])",,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,60,8,54,                [DELEGATECALL] 0x3297c8..31a6.requireLiquidity(),DELEGATECALL,0x3297c8db9360f87a7f7826f52A4FA143988931a6,,requireLiquidity,yes,,12617,Stop,0x583c21631c48D442B5C0E605d624f54A0B366c72,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,61,9,60,                  [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,62,9,60,                  [STATICCALL] 0x773616..F1f4.latestAnswer(),STATICCALL,0x773616E4d11A78F511299002da57A0a94577F1f4,,latestAnswer,yes,,2092,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,63,10,62,                    [STATICCALL] 0x158228..33FC.latestAnswer(),STATICCALL,0x158228e08C52F3e2211Ccbc8ec275FA93f6033FC,,latestAnswer,yes,,1096,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,64,5,15,          [CALL] 0xe025E3..D9DC.donateToReserves(),CALL,0xe025E3ca2bE02316033184551D4d3Aa22024D9DC,victim,donateToReserves,yes,,19037,Return,"0, 100000000000000000000000000 [1e26]",,yes,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,65,6,64,            [CALL] 0x271828..25d3.e9c4a3ac(),CALL,0x27182842E098f60e3D576794A5bFFb0777E025d3,,e9c4a3ac,no,,18747,Return,36f022aa000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000052b7d2dcc80cd2e4000000583c21631c48d442b5c0e605...,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,66,7,65,              [DELEGATECALL] 0xbb0D4b..4c0a.36f022aa(),DELEGATECALL,0xbb0D4bb654a21054aF95456a3B29c63e8D1F4c0a,,36f022aa,no,,17902,Stop,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000052b7d2dcc80cd2e4000000583c21631c48d442b5c0e605d624f54a...,"RequestDonate(param0: 0x583c21631c48D442B5C0E605d624f54A0B366c72, param1: 100000000000000000000000000 [1e26]) | Withdraw(param0: 0x6B175474E89094C44Da98b954Eede...",,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,67,8,66,                [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,68,8,66,                [CALL] 0xe025E3..D9DC.03ddf252(),CALL,0xe025E3ca2bE02316033184551D4d3Aa22024D9DC,victim,03ddf252,no,,2004,Return,ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef000000000000000000000000583c21631c48d442b5c0e605d624f54a0b366c7200000000000000000000000000000000000000...,"Transfer(from: 0x583c21631c48D442B5C0E605d624f54A0B366c72, to: 0x0000000000000000000000000000000000000000, amount: 100000000000000000000000000 [1e26])",,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,69,5,15,          [CALL] 0xA0b3ee..f12b.a515d3c6(),CALL,0xA0b3ee897f233F385E5D61086c32685257d4f12b,,a515d3c6,no,,341634,Return,000000000000000000000000ebc29199c817dc47ba12e3f86102564d640cbf990000000000000000000000000000000000000000000000000000000001c9c38000000000000000000000000000000000...,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,70,6,69,            [CALL] 0xf43ce1..5b34.checkLiquidation(),CALL,0xf43ce1d09050BAfd6980dD43Cde2aB9F18C85b34,,checkLiquidation,yes,,58174,Return,"0xA0b3ee897f233F385E5D61086c32685257d4f12b, 0x583c21631c48D442B5C0E605d624f54A0B366c72, 0x6B175474E89094C44Da98b954EedeAC495271d0F, 0x6B175474E89094C44Da98b954E...",,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,71,7,70,              [CALL] 0x271828..25d3.e9c4a3ac(),CALL,0x27182842E098f60e3D576794A5bFFb0777E025d3,,e9c4a3ac,no,,57854,Return,1a96d9d5000000000000000000000000a0b3ee897f233f385e5d61086c32685257d4f12b000000000000000000000000583c21631c48d442b5c0e605d624f54a0b366c72000000000000000000000000...,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,72,8,71,                [DELEGATECALL] 0xd737eE..eD98.1a96d9d5(),DELEGATECALL,0xd737eE2bB39F49C62a436002A77f2710cc45eD98,,1a96d9d5,no,,52665,Return,000000000000000000000000a0b3ee897f233f385e5d61086c32685257d4f12b000000000000000000000000583c21631c48d442b5c0e605d624f54a0b366c720000000000000000000000006b175474...,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,73,9,72,                  [DELEGATECALL] 0x3297c8..31a6.getPrice(),DELEGATECALL,0x3297c8db9360f87a7f7826f52A4FA143988931a6,,getPrice,yes,,7749,Return,0x6B175474E89094C44Da98b954EedeAC495271d0F,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,74,10,73,                    [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,75,10,73,                    [STATICCALL] 0x773616..F1f4.latestAnswer(),STATICCALL,0x773616E4d11A78F511299002da57A0a94577F1f4,,latestAnswer,yes,,2092,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,76,11,75,                      [STATICCALL] 0x158228..33FC.latestAnswer(),STATICCALL,0x158228e08C52F3e2211Ccbc8ec275FA93f6033FC,,latestAnswer,yes,,1096,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,77,9,72,                  [DELEGATECALL] 0x3297c8..31a6.getPrice(),DELEGATECALL,0x3297c8db9360f87a7f7826f52A4FA143988931a6,,getPrice,yes,,7749,Return,0x6B175474E89094C44Da98b954EedeAC495271d0F,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,78,10,77,                    [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,79,10,77,                    [STATICCALL] 0x773616..F1f4.latestAnswer(),STATICCALL,0x773616E4d11A78F511299002da57A0a94577F1f4,,latestAnswer,yes,,2092,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,80,11,79,                      [STATICCALL] 0x158228..33FC.latestAnswer(),STATICCALL,0x158228e08C52F3e2211Ccbc8ec275FA93f6033FC,,latestAnswer,yes,,1096,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,81,9,72,                  [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,82,9,72,                  [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,83,9,72,                  [DELEGATECALL] 0x3297c8..31a6.computeLiquidity(),DELEGATECALL,0x3297c8db9360f87a7f7826f52A4FA143988931a6,,computeLiquidity,yes,,12802,Return,0x583c21631c48D442B5C0E605d624f54A0B366c72,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,84,10,83,                    [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,85,10,83,                    [STATICCALL] 0x773616..F1f4.latestAnswer(),STATICCALL,0x773616E4d11A78F511299002da57A0a94577F1f4,,latestAnswer,yes,,2092,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,86,11,85,                      [STATICCALL] 0x158228..33FC.latestAnswer(),STATICCALL,0x158228e08C52F3e2211Ccbc8ec275FA93f6033FC,,latestAnswer,yes,,1096,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,87,6,69,            [CALL] 0xf43ce1..5b34.liquidate(),CALL,0xf43ce1d09050BAfd6980dD43Cde2aB9F18C85b34,,liquidate,yes,,185957,Return,"0x583c21631c48D442B5C0E605d624f54A0B366c72, 0x6B175474E89094C44Da98b954EedeAC495271d0F, 0x6B175474E89094C44Da98b954EedeAC495271d0F, 259319058410413226611199998 ...",,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,88,7,87,              [CALL] 0x271828..25d3.e9c4a3ac(),CALL,0x27182842E098f60e3D576794A5bFFb0777E025d3,,e9c4a3ac,no,,185649,Return,6f70e66f000000000000000000000000583c21631c48d442b5c0e605d624f54a0b366c720000000000000000000000006b175474e89094c44da98b954eedeac495271d0f000000000000000000000000...,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,89,8,88,                [DELEGATECALL] 0xd737eE..eD98.6f70e66f(),DELEGATECALL,0xd737eE2bB39F49C62a436002A77f2710cc45eD98,,6f70e66f,no,,184972,Stop,000000000000000000000000583c21631c48d442b5c0e605d624f54a0b366c720000000000000000000000006b175474e89094c44da98b954eedeac495271d0f0000000000000000000000006b175474...,topic 0: 0x258be119f0bb402a931bfc28de6236747c14f2a56e87e9e7fe5151976b65e5a0 topic 1: 0x000000000000000000000000a0b3ee897f233f385e5d61086c32685257d4f12b topic 2:...,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,90,9,89,                  [DELEGATECALL] 0x3297c8..31a6.getPrice(),DELEGATECALL,0x3297c8db9360f87a7f7826f52A4FA143988931a6,,getPrice,yes,,7749,Return,0x6B175474E89094C44Da98b954EedeAC495271d0F,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,91,10,90,                    [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,92,10,90,                    [STATICCALL] 0x773616..F1f4.latestAnswer(),STATICCALL,0x773616E4d11A78F511299002da57A0a94577F1f4,,latestAnswer,yes,,2092,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,93,11,92,                      [STATICCALL] 0x158228..33FC.latestAnswer(),STATICCALL,0x158228e08C52F3e2211Ccbc8ec275FA93f6033FC,,latestAnswer,yes,,1096,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,94,9,89,                  [DELEGATECALL] 0x3297c8..31a6.getPrice(),DELEGATECALL,0x3297c8db9360f87a7f7826f52A4FA143988931a6,,getPrice,yes,,7749,Return,0x6B175474E89094C44Da98b954EedeAC495271d0F,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,95,10,94,                    [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,96,10,94,                    [STATICCALL] 0x773616..F1f4.latestAnswer(),STATICCALL,0x773616E4d11A78F511299002da57A0a94577F1f4,,latestAnswer,yes,,2092,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,97,11,96,                      [STATICCALL] 0x158228..33FC.latestAnswer(),STATICCALL,0x158228e08C52F3e2211Ccbc8ec275FA93f6033FC,,latestAnswer,yes,,1096,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,98,9,89,                  [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,99,9,89,                  [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,100,9,89,                  [DELEGATECALL] 0x3297c8..31a6.computeLiquidity(),DELEGATECALL,0x3297c8db9360f87a7f7826f52A4FA143988931a6,,computeLiquidity,yes,,12802,Return,0x583c21631c48D442B5C0E605d624f54A0B366c72,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,101,10,100,                    [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,102,10,100,                    [STATICCALL] 0x773616..F1f4.latestAnswer(),STATICCALL,0x773616E4d11A78F511299002da57A0a94577F1f4,,latestAnswer,yes,,2092,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,103,11,102,                      [STATICCALL] 0x158228..33FC.latestAnswer(),STATICCALL,0x158228e08C52F3e2211Ccbc8ec275FA93f6033FC,,latestAnswer,yes,,1096,Return,,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,104,9,89,                  [STATICCALL] 0x6B1754..1d0F.balanceOf(),STATICCALL,0x6B175474E89094C44Da98b954EedeAC495271d0F,,balanceOf,yes,,602,Return,0x27182842E098f60e3D576794A5bFFb0777E025d3,,,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,105,9,89,                  [CALL] 0x6085Bc..4686.03ddf252(),CALL,0x6085Bc95F506c326DCBCD7A6dd6c79FBc18d4686,,03ddf252,no,,2004,Return,ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef000000000000000000000000583c21631c48d442b5c0e605d624f54a0b366c7200000000000000000000000000000000000000...,"Transfer(from: 0x583c21631c48D442B5C0E605d624f54A0B366c72, to: 0x0000000000000000000000000000000000000000, amount: 254234370990601202559999999 [2.542e26])",,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,106,9,89,                  [CALL] 0x6085Bc..4686.03ddf252(),CALL,0x6085Bc95F506c326DCBCD7A6dd6c79FBc18d4686,,03ddf252,no,,2004,Return,ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a0b3ee897f233f...,"Transfer(from: 0x0000000000000000000000000000000000000000, to: 0xA0b3ee897f233F385E5D61086c32685257d4f12b, amount: 254234370990601202559999999 [2.542e26])",,,,,
C16,business_logic,test,yes,0xc310a0affe2169d1f6feec1c63dbc7f7c62a887fa48795d327d4d2da2d6b111d,107,9,89,                  [DELEGATECALL] 0x42ec0e..eE89.computeInterestRate(),DELEGATECALL,0x42ec0eb1d2746A9f2739D7501C5d5608bdE9eE89,,computeInterestRate,yes,,1099,Return,"0x6B175474E89094C44Da98b954EedeAC495271d0F, 3912377058 [3.912e9]",,,,,,
